country,year,debt_gdp,d_debt_gdp_3y,int_rev,primary_bal_gdp,r_minus_g_3y,slope,real_ltrate_3y,infl,d_infl_3y,ca_gdp,ca_persist_3y,rer_usd_chg_3y,real_wage_g_3y,credit_gap_5y,credit_gap_7y,credit_gap_10y,int_rev_is_proxy,primary_bal_uses_int_proxy,ca_persist_is_ext_proxy
Switzerland,1927,0.2379548205255737,-0.02050753307949843,0.2758208427958617,0.01509978705508465,0.03426171809396033,0.012899999999999995,0.06589228254258948,-0.012345400556224573,-0.04283299574822641,0.04994757188069667,0.03544985147655257,0.016806973986153828,0.06960305483569518,0.10808866442890874,0.11564597258327591,0.1995115025532963,True,True,True
Switzerland,1928,0.2206615289240734,-0.027262564085504398,0.23961253624804818,0.0184631125502216,0.018824193253834033,0.012299999999999998,0.0612366546968277,0.006249857269523984,0.012166883537285345,0.04751364493345306,0.04256407910983979,0.023174407373804495,0.050032772558447736,0.08111910863857741,0.09524004318274204,0.16420858665686766,True,True,True
Switzerland,1929,0.21202196468216084,-0.032544816393617226,0.2000359489756475,0.023292689127283515,0.0011325949267835395,0.0116,0.04863184776223353,0.0,0.03571442080378251,0.04410362345031891,0.04718828008815621,-0.026208143984624233,0.025030447624387442,0.10821211076278603,0.1482843227938171,0.1993071554915713,True,True,True
Switzerland,1930,0.22037243143422908,-0.01758238909134463,0.14741641720497872,0.023761135842196746,0.026863999356258904,0.0162,0.045327917861541174,-0.018633610854147498,-0.006288210297922925,0.026006081736844294,0.03920778337353876,-0.03410884982408924,0.03794329925303952,0.11388690858501005,0.17043452452873642,0.2065327213914172,True,True,True
Switzerland,1931,0.21634447312405666,-0.004317055800016734,0.16945763405648792,0.016923987672166588,0.06144568885478098,0.018599999999999995,0.06168879408117321,-0.050632771389372166,-0.05688262865889615,-0.008068791538426356,0.020680304549578952,-0.05287180089665133,0.11621298255793766,0.10513012008741884,0.15980291306863958,0.21169151522448737,True,True,True
Switzerland,1932,0.23594799725716664,0.023926032575005807,0.1699003603985584,0.013351591222695483,0.11741282431405259,0.018,0.08775555959732018,-0.08000029654844087,-0.08000029654844087,-0.03166111105916461,-0.004574606953582222,-0.07135675485028004,0.1409631537557099,0.19888681675769448,0.2524098917567199,0.33143802004583445,True,True,True
Switzerland,1933,0.24837091316656512,0.027998481732336045,0.20013184814730617,0.008816373537781932,0.11446333816847581,0.020199999999999992,0.1006525727106638,-0.05072465019417838,-0.03209103934003088,-0.013042308225641548,-0.017590736941077503,-0.26727458049718056,0.15615869106664504,0.13202703516186598,0.19645407048533525,0.28407413034971385,True,True,True
Switzerland,1934,0.2654768006525589,0.049132327528502245,0.1963849165464661,0.00967647294830743,0.1004646494687777,0.021599999999999998,0.09026392659779686,-0.015266833050771367,0.0353659383386008,-0.0004635125284200069,-0.015055643937742053,-0.38554951420001105,0.06926490210029401,0.0945969751862048,0.1641181626605499,0.25068379537845464,True,True,True
Switzerland,1935,0.284780437354593,0.04883244009742638,0.2060846359130766,0.015597167884847348,0.07417007506804237,0.021399999999999995,0.07098108153901754,-0.007751761372102872,0.072248535176338,0.0002444467273429983,-0.0044204580089061835,-0.356217462741523,0.012006677697738999,0.06203636125887324,0.12524593824500063,0.21318741431362898,True,True,True
Switzerland,1936,0.3298947391731833,0.08152382600661817,0.22023335178011436,0.017613380028764593,0.06670797261670537,0.0293,0.04676465106276431,0.015624641234581294,0.06634929142875967,0.006365315932098527,0.0020487500436738417,-0.11360458720525879,-0.0601702335459644,-0.024307433060176686,0.03234115589437869,0.11700196522079187,True,True,True
Switzerland,1937,0.2852315009219815,0.01975470026942261,0.16245012424565142,0.012500068612908914,0.005889652823389407,0.0191,0.0135269871970707,0.053846158546309475,0.06911299159708084,-0.00393202888752359,0.0008925779239726473,0.42781289053238636,-0.1038762739263045,-0.21233472320206404,-0.1994562779294453,-0.13158823770895633,True,True,True
Switzerland,1938,0.29949701762535647,0.014716580270763446,0.15801685985247632,0.00592898402756588,-0.0015511642507716195,0.017400000000000006,0.009243066739703081,0.0,0.007751761372102872,0.018226501972879092,0.006886596339151345,0.36628823471018546,-0.05697290709512759,-0.1515996690695145,-0.1766704421608587,-0.1304951648444257,True,True,True
